date,close
2020-09-30,105.7366
2020-10-01,105.7965
2020-10-02,105.6923
2020-10-05,105.0235
2020-10-06,105.2668
2020-10-07,104.9627
2020-10-08,105.1538
2020-10-09,105.1017
2020-10-12,105.2146
2020-10-13,105.4491
2020-10-14,105.4839
2020-10-15,105.3710
2020-10-16,105.3102
2020-10-19,105.1364
2020-10-20,104.9106
2020-10-21,104.7717
2020-10-22,104.4069
2020-10-23,104.5545
2020-10-26,104.8325
2020-10-27,105.0669
2020-10-28,105.0583
2020-10-29,104.6153
2020-10-30,104.2766
2020-11-02,104.4556
2020-11-03,104.2210
2020-11-04,105.0988
2020-11-05,105.0814
2020-11-06,104.7250
2020-11-09,103.9516
2020-11-10,103.6561
2020-11-11,103.8212
2020-11-12,104.4122
2020-11-13,104.2731
2020-11-16,104.1949
2020-11-17,104.4643
2020-11-18,104.4296
2020-11-19,104.5425
2020-11-20,104.7250
2020-11-23,104.5165
2020-11-24,104.3513
2020-11-25,104.3861
2020-11-27,104.6990
2020-11-30,104.6295
2020-12-01,104.0729
2020-12-02,103.8989
2020-12-03,104.1772
2020-12-04,103.7685
2020-12-07,104.0902
2020-12-08,104.1946
2020-12-09,104.0468
2020-12-10,104.2815
2020-12-11,104.4903
2020-12-14,104.4294
2020-12-15,104.3251
2020-12-16,104.2381
2020-12-17,104.1624
2020-12-18,104.0753
2020-12-21,104.1450
2020-12-22,104.3190
2020-12-23,104.1015
2020-12-24,104.2494
2020-12-28,104.2581
2020-12-29,104.2407
2020-12-30,104.3103
2020-12-31,104.3799
2021-01-04,104.4061
2021-01-05,104.1624
2021-01-06,103.5533
2021-01-07,103.1878
2021-01-08,102.8919
2021-01-11,102.6918
2021-01-12,102.6744
2021-01-13,103.0312
2021-01-14,102.7962
2021-01-15,103.0747
2021-01-19,103.1356
2021-01-20,103.1791
2021-01-21,103.0312
2021-01-22,103.1878
2021-01-25,103.6055
2021-01-26,103.5707
2021-01-27,103.6925
2021-01-28,103.4227
2021-01-29,103.2400
2021-02-01,103.3688
2021-02-02,103.1077
2021-02-03,102.8551
2021-02-04,102.8203
2021-02-05,102.6026
2021-02-08,102.6461
2021-02-09,102.7245
2021-02-10,102.9857
2021-02-11,102.9074
2021-02-12,102.5677
2021-02-16,101.8276
2021-02-17,101.8973
2021-02-18,101.8886
2021-02-19,101.4793
2021-02-22,101.3138
2021-02-23,101.3922
2021-02-24,101.2529
2021-02-25,99.9032
2021-02-26,100.8001
2021-03-01,100.6868
2021-03-02,100.8698
2021-03-03,100.3296
2021-03-04,99.8330
2021-03-05,99.6936
2021-03-08,99.3015
2021-03-09,99.7720
2021-03-10,99.9811
2021-03-11,99.9462
2021-03-12,99.2231
2021-03-15,99.3451
2021-03-16,99.3276
2021-03-17,99.1621
2021-03-18,98.5435
2021-03-19,98.4824
2021-03-22,98.8048
2021-03-23,99.2928
2021-03-24,99.4235
2021-03-25,99.2928
2021-03-26,98.9617
2021-03-29,98.6218
2021-03-30,98.5347
2021-03-31,98.3953
2021-04-01,98.8312
2021-04-05,98.5522
2021-04-06,99.0318
2021-04-07,98.9707
2021-04-08,99.3107
2021-04-09,99.0492
2021-04-12,98.9881
2021-04-13,99.3979
2021-04-14,99.2759
2021-04-15,99.9123
2021-04-16,99.6420
2021-04-19,99.5374
2021-04-20,99.8338
2021-04-21,99.8862
2021-04-22,99.9646
2021-04-23,99.8338
2021-04-26,99.7292
2021-04-27,99.3369
2021-04-28,99.4677
2021-04-29,99.2933
2021-04-30,99.3805
2021-05-03,99.5497
2021-05-04,99.6806
2021-05-05,99.8027
2021-05-06,99.8464
2021-05-07,99.8812
2021-05-10,99.6806
2021-05-11,99.5148
2021-05-12,99.0350
2021-05-13,99.3665
2021-05-14,99.5846
2021-05-17,99.4887
2021-05-18,99.4887
2021-05-19,99.1920
2021-05-20,99.6021
2021-05-21,99.6370
2021-05-24,99.7329
2021-05-25,100.0993
2021-05-26,99.9859
2021-05-27,99.8114
2021-05-28,99.8027
2021-06-01,99.7844
2021-06-02,99.8979
2021-06-03,99.6447
2021-06-04,100.1947
2021-06-07,100.1161
2021-06-08,100.4042
2021-06-09,100.7185
2021-06-10,101.0764
2021-06-11,100.9280
2021-06-14,100.6138
2021-06-15,100.6312
2021-06-16,99.9416
2021-06-17,100.2995
2021-06-18,100.8670
2021-06-21,100.5439
2021-06-22,100.7272
2021-06-23,100.5265
2021-06-24,100.5090
2021-06-25,100.2995
2021-06-28,100.6138
2021-06-29,100.6661
2021-06-30,100.8233
2021-07-01,100.7508
2021-07-02,101.1177
2021-07-06,101.6506
2021-07-07,101.9476
2021-07-08,102.2097
2021-07-09,101.6943
2021-07-12,101.6418
2021-07-13,101.3274
2021-07-14,101.7641
2021-07-15,102.1922
2021-07-16,102.1747
2021-07-19,103.0483
2021-07-20,102.9173
2021-07-21,102.3232
2021-07-22,102.5591
2021-07-23,102.4018
2021-07-26,102.3320
2021-07-27,102.7688
2021-07-28,102.8561
2021-07-29,102.5416
2021-07-30,102.8299
2021-08-02,103.2810
2021-08-03,103.3072
2021-08-04,103.2810
2021-08-05,102.9051
2021-08-06,102.3019
2021-08-09,102.0834
2021-08-10,101.8910
2021-08-11,102.0048
2021-08-12,101.8998
2021-08-13,102.4855
2021-08-16,102.7128
2021-08-17,102.6603
2021-08-18,102.6079
2021-08-19,102.8351
2021-08-20,102.7390
2021-08-23,102.7652
2021-08-24,102.4855
2021-08-25,102.0834
2021-08-26,102.0834
2021-08-27,102.4155
2021-08-30,102.6166
2021-08-31,102.4243
2021-09-01,102.4680
2021-09-02,102.5905
2021-09-03,102.3456
2021-09-07,101.9432
2021-09-08,102.2231
2021-09-09,102.5117
2021-09-10,102.1881
2021-09-13,102.3106
2021-09-14,102.6955
2021-09-15,102.5205
2021-09-16,102.1969
2021-09-17,101.8994
2021-09-20,102.4155
2021-09-21,102.3543
2021-09-22,102.4506
2021-09-23,101.5233
2021-09-24,101.2171
2021-09-27,100.9460
2021-09-28,100.5611
2021-09-29,100.6661
2021-09-30,100.7885
