date,close
2021-04-08,164.5100
2021-04-09,163.2700
2021-04-12,162.2800
2021-04-13,163.4300
2021-04-14,162.7200
2021-04-15,165.3500
2021-04-16,166.3500
2021-04-19,165.8900
2021-04-20,166.4800
2021-04-21,168.1300
2021-04-22,167.0400
2021-04-23,166.4000
2021-04-26,166.8400
2021-04-27,166.4200
2021-04-28,166.9100
2021-04-29,166.2200
2021-04-30,165.6600
2021-05-03,167.8100
2021-05-04,166.5800
2021-05-05,167.2700
2021-05-06,170.0600
2021-05-07,171.5900
2021-05-10,172.1100
2021-05-11,172.1400
2021-05-12,170.4300
2021-05-13,171.1300
2021-05-14,172.6900
2021-05-17,174.7000
2021-05-18,175.0400
2021-05-19,175.1600
2021-05-20,175.9600
2021-05-21,176.0400
2021-05-24,176.3500
2021-05-25,177.9500
2021-05-26,177.6400
2021-05-27,177.7100
2021-05-28,178.3800
2021-06-01,177.9000
2021-06-02,178.7700
2021-06-03,175.2700
2021-06-04,177.1600
2021-06-07,177.8700
2021-06-08,177.3200
2021-06-09,176.9800
2021-06-10,177.7400
2021-06-11,175.7400
2021-06-14,174.7100
2021-06-15,174.0500
2021-06-16,171.1100
2021-06-17,165.8500
2021-06-18,164.9300
2021-06-21,166.9500
2021-06-22,166.2500
2021-06-23,166.1400
2021-06-24,166.0400
2021-06-25,166.5900
2021-06-28,166.5800
2021-06-29,164.8300
2021-06-30,165.6300
2021-07-01,166.2000
2021-07-02,167.2900
2021-07-06,168.1200
2021-07-07,168.7600
2021-07-08,168.6500
2021-07-09,169.2100
2021-07-12,169.0000
2021-07-13,169.2200
2021-07-14,171.0400
2021-07-15,171.0700
2021-07-16,169.4100
2021-07-19,169.6100
2021-07-20,169.3900
2021-07-21,168.7600
2021-07-22,169.0900
2021-07-23,168.5600
2021-07-26,168.1600
2021-07-27,168.4400
2021-07-28,169.2900
2021-07-29,171.1700
2021-07-30,169.8200
2021-08-02,169.6100
2021-08-03,169.4900
2021-08-04,169.5300
2021-08-05,168.8600
2021-08-06,164.6400
2021-08-09,161.7200
2021-08-10,161.7700
2021-08-11,164.0000
2021-08-12,164.0400
2021-08-13,166.3900
2021-08-16,167.2200
2021-08-17,166.9700
2021-08-18,167.1000
2021-08-19,166.6100
2021-08-20,166.7000
2021-08-23,168.7300
2021-08-24,168.6500
2021-08-25,167.4800
2021-08-26,167.6700
2021-08-27,170.1900
2021-08-30,169.3500
2021-08-31,169.6900
2021-09-01,169.7000
2021-09-02,169.2500
2021-09-03,171.0600
2021-09-07,167.7100
2021-09-08,167.2900
2021-09-09,168.0300
2021-09-10,167.1800
2021-09-13,167.7400
2021-09-14,168.8200
2021-09-15,167.8300
2021-09-16,164.0300
2021-09-17,163.7700
2021-09-20,164.9400
2021-09-21,166.0400
2021-09-22,165.4200
2021-09-23,163.5100
2021-09-24,163.3000
2021-09-27,163.6400
2021-09-28,162.0500
2021-09-29,161.3200
2021-09-30,164.2200
2021-10-01,164.5900
2021-10-04,165.3600
2021-10-05,164.5900
2021-10-06,165.0300
2021-10-07,164.1600
2021-10-08,164.2300
2021-10-11,163.9200
2021-10-12,164.6600
2021-10-13,167.5900
2021-10-14,168.0000
2021-10-15,165.3300
2021-10-18,164.9200
2021-10-19,165.4500
2021-10-20,166.9000
2021-10-21,166.7500
2021-10-22,167.7700
2021-10-25,168.9300
2021-10-26,167.6800
2021-10-27,168.1200
2021-10-28,168.0800
2021-10-29,166.6500
2021-11-01,167.5200
2021-11-02,167.1600
2021-11-03,165.7700
2021-11-04,167.6500
2021-11-05,169.8400
2021-11-08,170.4500
2021-11-09,171.2900
2021-11-10,173.1500
2021-11-11,174.1200
2021-11-12,174.4500
2021-11-15,174.1800
2021-11-16,172.9200
2021-11-17,174.5000
2021-11-18,173.9400
2021-11-19,172.6100
2021-11-22,168.7400
2021-11-23,167.2800
2021-11-24,167.1200
2021-11-26,166.8500
2021-11-29,166.6200
2021-11-30,165.5000
2021-12-01,166.1600
2021-12-02,165.2400
2021-12-03,166.6300
2021-12-06,166.2200
2021-12-07,166.8100
2021-12-08,166.9000
2021-12-09,165.8800
2021-12-10,166.5800
2021-12-13,167.0000
2021-12-14,165.4400
2021-12-15,166.1500
2021-12-16,168.1600
2021-12-17,167.8000
2021-12-20,167.0900
2021-12-21,167.0200
2021-12-22,168.5900
2021-12-23,168.9700
2021-12-27,169.3700
2021-12-28,168.6400
2021-12-29,168.5900
2021-12-30,169.8000
2021-12-31,170.9600
2022-01-03,168.3300
2022-01-04,169.5700
2022-01-05,169.0600
2022-01-06,166.9900
2022-01-07,167.7500
2022-01-10,168.2600
2022-01-11,170.2900
2022-01-12,170.7400
2022-01-13,170.1600
2022-01-14,169.6700
2022-01-18,169.3900
2022-01-19,172.0800
2022-01-20,171.6500
2022-01-21,171.0900
2022-01-24,172.0300
2022-01-25,172.5800
2022-01-26,169.7900
2022-01-27,167.6000
2022-01-28,167.1000
2022-01-31,168.0900
2022-02-01,168.2300
2022-02-02,168.8400
2022-02-03,168.6000
2022-02-04,168.8600
2022-02-07,170.1100
2022-02-08,170.6300
2022-02-09,171.2100
2022-02-10,170.5600
2022-02-11,173.8100
2022-02-14,174.7400
2022-02-15,173.0800
2022-02-16,174.8600
2022-02-17,177.2500
2022-02-18,177.1200
2022-02-22,177.4900
2022-02-23,178.2900
2022-02-24,177.1400
2022-02-25,176.5500
2022-02-28,178.3800
2022-03-01,181.6200
2022-03-02,179.7300
2022-03-03,180.8000
2022-03-04,183.6800
2022-03-07,186.4100
2022-03-08,191.5100
2022-03-09,185.8200
2022-03-10,186.4000
2022-03-11,185.0900
2022-03-14,182.3000
2022-03-15,178.8900
2022-03-16,180.0100
2022-03-17,180.8900
2022-03-18,179.3000
2022-03-21,180.6700
2022-03-22,179.3600
2022-03-23,181.8100
2022-03-24,183.1300
2022-03-25,182.3800
2022-03-28,179.0600
2022-03-29,179.1400
2022-03-30,180.5800
2022-03-31,180.6500
2022-04-01,179.5000
2022-04-04,180.3700
2022-04-05,179.2400
2022-04-06,179.6600
2022-04-07,180.3400
2022-04-08,181.4700
2022-04-11,182.3700
2022-04-12,183.7700
2022-04-13,184.6500
2022-04-14,184.0400
2022-04-18,184.6100
2022-04-19,181.8200
2022-04-20,182.7100
2022-04-21,182.0600
2022-04-22,180.2900
2022-04-25,177.0500
2022-04-26,177.3200
2022-04-27,175.9800
2022-04-28,176.9300
2022-04-29,176.9100
2022-05-02,173.6300
2022-05-03,174.0900
2022-05-04,175.8000
2022-05-05,175.1300
2022-05-06,175.4200
2022-05-09,172.8800
2022-05-10,171.4200
2022-05-11,172.8200
2022-05-12,170.1700
2022-05-13,168.7900
2022-05-16,170.4000
2022-05-17,169.3300
2022-05-18,169.4200
2022-05-19,171.9100
2022-05-20,172.0300
2022-05-23,172.8300
2022-05-24,174.1300
2022-05-25,173.0800
2022-05-26,172.7600
2022-05-27,172.8500
2022-05-31,171.1400
2022-06-01,172.2300
2022-06-02,174.3500
2022-06-03,172.5800
2022-06-06,171.8200
2022-06-07,172.9400
2022-06-08,172.7800
2022-06-09,172.2300
2022-06-10,174.5400
2022-06-13,169.9300
2022-06-14,168.5700
2022-06-15,170.7700
2022-06-16,172.6900
2022-06-17,171.2700
2022-06-21,170.6300
2022-06-22,171.3100
2022-06-23,170.2600
2022-06-24,170.0900
2022-06-27,169.9000
2022-06-28,169.6200
2022-06-29,169.4900
2022-06-30,168.4600
2022-07-01,168.3200
2022-07-05,164.7500
2022-07-06,162.1400
2022-07-07,162.2300
2022-07-08,162.3000
2022-07-11,161.4300
2022-07-12,160.8300
2022-07-13,161.6000
2022-07-14,159.3300
2022-07-15,159.0100
2022-07-18,159.1600
2022-07-19,159.5400
2022-07-20,158.0400
2022-07-21,160.2700
2022-07-22,160.6700
2022-07-25,160.2300
2022-07-26,160.0400
2022-07-27,161.6700
2022-07-28,163.6400
2022-07-29,164.1000
2022-08-01,165.0300
2022-08-02,164.0500
2022-08-03,164.4500
2022-08-04,167.1700
2022-08-05,165.2900
2022-08-08,166.6900
2022-08-09,167.2000
2022-08-10,166.7800
2022-08-11,166.3400
2022-08-12,167.8700
2022-08-15,165.7100
2022-08-16,165.4200
2022-08-17,164.3500
2022-08-18,163.9200
2022-08-19,162.7200
2022-08-22,161.6400
2022-08-23,162.7700
2022-08-24,163.2500
2022-08-25,163.7500
2022-08-26,161.7600
2022-08-29,161.8600
2022-08-30,160.5100
2022-08-31,159.2700
2022-09-01,157.8700
2022-09-02,159.2600
2022-09-06,158.3300
2022-09-07,159.9400
2022-09-08,158.9800
2022-09-09,159.8200
2022-09-12,160.6300
2022-09-13,158.5400
2022-09-14,157.9300
2022-09-15,154.9800
2022-09-16,155.8400
2022-09-19,155.9600
2022-09-20,155.0700
2022-09-21,155.7900
2022-09-22,155.7000
2022-09-23,153.0100
2022-09-26,151.2300
2022-09-27,151.5400
2022-09-28,154.6900
2022-09-29,154.6600
2022-09-30,154.6700
2022-10-03,158.4300
2022-10-04,160.7000
2022-10-05,159.8100
2022-10-06,159.6300
2022-10-07,157.8800
2022-10-10,155.4800
2022-10-11,155.1600
2022-10-12,155.9900
2022-10-13,154.9100
2022-10-14,152.9800
2022-10-17,153.4200
2022-10-18,153.7500
2022-10-19,151.6900
2022-10-20,151.4500
2022-10-21,154.1500
2022-10-24,153.6500
2022-10-25,154.0000
2022-10-26,154.9800
2022-10-27,154.7400
2022-10-28,153.1600
2022-10-31,151.9100
2022-11-01,153.4600
2022-11-02,152.3900
2022-11-03,151.8100
2022-11-04,156.4700
2022-11-07,155.8500
2022-11-08,159.4500
2022-11-09,158.6500
2022-11-10,163.4800
2022-11-11,164.5600
2022-11-14,164.9200
2022-11-15,165.5000
2022-11-16,165.1200
2022-11-17,163.9200
2022-11-18,162.7900
2022-11-21,161.8800
2022-11-22,162.0700
2022-11-23,163.0800
2022-11-25,163.2200
2022-11-28,161.9300
2022-11-29,162.7300
2022-11-30,164.8100
2022-12-01,167.8400
2022-12-02,167.2600
2022-12-05,164.3900
2022-12-06,164.8400
2022-12-07,166.3300
2022-12-08,166.4700
2022-12-09,167.0600
2022-12-12,165.6800
2022-12-13,168.5100
2022-12-14,168.1000
2022-12-15,165.3500
2022-12-16,166.7900
2022-12-19,166.3200
2022-12-20,169.0800
2022-12-21,168.8000
2022-12-22,166.7600
2022-12-23,167.2600
2022-12-27,168.6700
2022-12-28,167.9100
2022-12-29,168.8500
2022-12-30,169.6400
2023-01-03,171.0600
2023-01-04,172.6700
2023-01-05,170.5200
2023-01-06,173.7100
2023-01-09,174.1000
2023-01-10,174.7400
2023-01-11,174.6200
2023-01-12,176.6400
2023-01-13,178.7600
2023-01-17,177.5900
2023-01-18,177.0800
2023-01-19,179.8900
2023-01-20,179.2900
2023-01-23,179.6300
2023-01-24,180.2800
2023-01-25,181.1100
2023-01-26,179.4700
2023-01-27,179.2200
2023-01-30,178.7600
2023-01-31,179.4100
2023-02-01,181.6700
2023-02-02,177.9000
2023-02-03,173.4600
2023-02-06,173.8200
2023-02-07,173.9800
2023-02-08,174.4100
2023-02-09,173.0300
2023-02-10,173.3600
2023-02-13,172.4800
2023-02-14,172.6100
2023-02-15,170.8900
2023-02-16,170.7500
2023-02-17,171.2600
2023-02-21,170.6200
2023-02-22,169.6600
2023-02-23,169.5700
2023-02-24,168.3500
2023-02-27,169.0100
2023-02-28,169.7800
2023-03-01,170.7600
2023-03-02,170.6600
2023-03-03,172.4900
2023-03-06,171.6200
2023-03-07,168.6200
2023-03-08,168.5400
2023-03-09,170.2000
2023-03-10,173.8700
2023-03-13,177.8600
2023-03-14,176.8300
2023-03-15,178.2100
2023-03-16,178.5700
2023-03-17,183.7700
2023-03-20,183.8400
2023-03-21,180.3700
2023-03-22,183.4400
2023-03-23,185.7400
2023-03-24,183.6500
2023-03-27,181.9500
2023-03-28,183.4400
2023-03-29,182.5300
2023-03-30,184.1800
2023-03-31,183.2200
2023-04-03,184.5400
2023-04-04,187.9800
2023-04-05,187.8300
2023-04-06,186.4900
2023-04-10,185.1100
2023-04-11,186.2800
2023-04-12,187.1900
2023-04-13,189.7200
2023-04-14,186.3600
2023-04-17,185.5300
2023-04-18,186.2500
2023-04-19,185.3600
2023-04-20,186.0900
2023-04-21,184.2500
2023-04-24,184.8100
2023-04-25,185.7500
2023-04-26,184.7400
2023-04-27,184.7500
2023-04-28,184.8000
2023-05-01,183.9700
2023-05-02,187.5200
2023-05-03,189.1100
2023-05-04,190.4400
2023-05-05,187.4600
2023-05-08,187.6900
2023-05-09,189.0200
2023-05-10,188.7500
2023-05-11,187.1300
2023-05-12,186.8100
2023-05-15,187.2100
2023-05-16,184.8700
2023-05-17,184.2300
2023-05-18,181.8400
2023-05-19,183.6400
2023-05-22,183.2100
2023-05-23,183.4300
2023-05-24,181.9500
2023-05-25,180.2000
2023-05-26,180.9200
2023-05-30,182.0400
2023-05-31,182.3200
2023-06-01,183.7600
2023-06-02,181.0500
2023-06-05,182.1400
2023-06-06,182.3400
2023-06-07,180.1500
2023-06-08,182.5300
2023-06-09,182.0400
2023-06-12,181.8800
2023-06-13,180.5400
2023-06-14,180.6400
2023-06-15,181.9100
2023-06-16,181.6300
2023-06-20,179.7500
2023-06-21,179.4900
2023-06-22,177.7100
2023-06-23,178.2000
2023-06-26,178.5100
2023-06-27,177.6900
2023-06-28,177.2800
2023-06-29,177.0900
2023-06-30,178.2700
2023-07-03,178.4700
2023-07-05,177.8400
2023-07-06,177.3100
2023-07-07,178.6400
2023-07-10,178.7800
2023-07-11,179.4500
2023-07-12,181.8800
2023-07-13,182.0100
2023-07-14,181.4300
2023-07-17,181.5600
2023-07-18,183.6400
2023-07-19,183.6700
2023-07-20,182.7400
2023-07-21,182.1800
2023-07-24,181.4000
2023-07-25,182.4100
2023-07-26,183.3000
2023-07-27,180.4200
2023-07-28,181.8600
2023-07-31,182.3500
2023-08-01,180.4600
2023-08-02,179.6000
2023-08-03,179.5400
2023-08-04,180.1900
2023-08-07,179.7800
2023-08-08,178.6400
2023-08-09,177.7900
2023-08-10,177.6000
2023-08-11,177.6000
2023-08-14,177.0600
2023-08-15,176.5900
2023-08-16,175.5700
2023-08-17,175.3000
2023-08-18,175.3300
2023-08-21,175.8100
2023-08-22,176.1000
2023-08-23,177.8900
2023-08-24,177.8500
2023-08-25,177.6200
2023-08-28,178.1300
2023-08-29,179.8700
2023-08-30,180.3200
2023-08-31,180.0200
2023-09-01,180.1100
2023-09-05,178.6400
2023-09-06,177.8300
2023-09-07,178.0200
2023-09-08,178.0800
2023-09-11,178.4100
2023-09-12,177.4900
2023-09-13,177.0800
2023-09-14,177.1700
2023-09-15,178.3400
2023-09-18,179.3900
2023-09-19,179.2200
2023-09-20,179.3500
2023-09-21,178.0500
2023-09-22,178.6200
2023-09-25,177.7000
2023-09-26,176.2800
2023-09-27,174.1000
2023-09-28,173.2300
2023-09-29,171.4500
2023-10-02,169.6500
2023-10-03,169.1600
2023-10-04,169.1400
2023-10-05,168.8300
2023-10-06,169.7000
2023-10-09,172.8200
2023-10-10,172.5300
2023-10-11,173.7900
2023-10-12,173.2600
2023-10-13,178.8300
2023-10-16,177.9600
2023-10-17,178.2900
2023-10-18,180.8700
2023-10-19,183.0900
2023-10-20,183.5900
2023-10-23,182.9700
2023-10-24,182.9500
2023-10-25,183.7200
2023-10-26,184.0100
2023-10-27,186.1500
2023-10-30,185.1000
2023-10-31,184.0900
2023-11-01,183.5100
2023-11-02,184.1200
2023-11-03,184.7900
2023-11-06,183.3500
2023-11-07,182.5900
2023-11-08,180.7700
2023-11-09,181.4900
2023-11-10,179.5100
2023-11-13,180.5100
2023-11-14,182.1200
2023-11-15,181.6400
2023-11-16,183.6900
2023-11-17,183.6700
2023-11-20,183.3700
2023-11-21,185.3500
2023-11-22,184.5600
2023-11-24,185.5200
2023-11-27,186.7700
2023-11-28,189.2600
2023-11-29,189.5400
2023-11-30,188.7500
2023-12-01,192.0100
2023-12-04,187.8600
2023-12-05,187.1500
2023-12-06,187.8400
2023-12-07,188.1500
2023-12-08,185.6400
2023-12-11,183.5900
2023-12-12,183.4900
2023-12-13,187.6300
2023-12-14,188.7300
2023-12-15,187.0000
2023-12-18,187.8500
2023-12-19,189.1300
2023-12-20,188.1000
2023-12-21,189.4300
2023-12-22,190.2700
2023-12-26,191.7200
2023-12-27,192.5900
2023-12-28,191.4700
2023-12-29,191.1700
2024-01-02,190.7200
2024-01-03,189.1300
2024-01-04,189.3200
2024-01-05,189.3500
2024-01-08,187.8700
2024-01-09,187.9300
2024-01-10,187.5000
2024-01-11,187.8700
2024-01-12,189.7100
2024-01-16,187.9100
2024-01-17,185.8400
2024-01-18,187.3700
2024-01-19,187.9300
2024-01-22,187.2200
2024-01-23,187.9500
2024-01-24,186.4000
2024-01-25,187.1400
2024-01-26,187.0100
2024-01-29,188.3300
2024-01-30,188.5900
2024-01-31,188.4500
2024-02-01,190.4100
2024-02-02,188.6100
2024-02-05,187.5700
2024-02-06,188.5500
2024-02-07,188.5000
2024-02-08,188.3300
2024-02-09,187.6000
2024-02-12,187.1100
2024-02-13,184.5300
2024-02-14,184.4200
2024-02-15,185.6600
2024-02-16,186.3400
2024-02-20,187.4700
2024-02-21,187.4800
2024-02-22,187.5600
2024-02-23,188.6200
2024-02-26,188.2000
2024-02-27,188.0000
2024-02-28,188.3400
2024-02-29,189.3100
2024-03-01,192.8900
2024-03-04,196.0100
2024-03-05,197.1900
2024-03-06,198.8100
2024-03-07,199.9400
2024-03-08,201.6300
2024-03-11,202.0000
2024-03-12,199.7900
2024-03-13,201.1900
2024-03-14,200.3500
2024-03-15,199.7100
2024-03-18,200.0300
2024-03-19,199.8000
2024-03-20,202.1800
2024-03-21,201.9700
2024-03-22,200.3500
2024-03-25,200.9900
2024-03-26,201.6400
2024-03-27,203.1000
2024-03-28,205.7200
2024-04-01,207.8200
2024-04-02,210.8900
2024-04-03,212.7400
2024-04-04,211.5200
2024-04-05,215.1400
2024-04-08,216.4800
2024-04-09,217.6700
2024-04-10,215.6100
2024-04-11,219.8000
2024-04-12,216.8900
2024-04-15,220.9500
2024-04-16,221.2200
2024-04-17,219.5900
2024-04-18,220.3400
2024-04-19,221.0300
2024-04-22,215.5700
2024-04-23,215.0400
2024-04-24,214.6400
2024-04-25,215.9200
2024-04-26,216.6200
2024-04-29,216.1800
2024-04-30,211.8700
2024-05-01,213.7900
2024-05-02,213.1300
2024-05-03,212.9600
2024-05-06,215.2000
2024-05-07,214.2100
2024-05-08,213.5800
2024-05-09,216.9500
2024-05-10,218.7100
2024-05-13,216.2600
2024-05-14,218.0900
2024-05-15,220.8900
2024-05-16,220.0300
2024-05-17,223.6600
2024-05-20,224.5600
2024-05-21,224.2300
2024-05-22,220.1100
2024-05-23,215.7200
2024-05-24,215.9200
2024-05-28,218.1900
2024-05-29,216.1600
2024-05-30,216.5700
2024-05-31,215.3000
2024-06-03,217.2200
2024-06-04,215.2700
2024-06-05,217.8200
2024-06-06,219.4300
2024-06-07,211.6000
2024-06-10,213.5400
2024-06-11,214.1500
2024-06-12,214.7200
2024-06-13,212.9700
2024-06-14,215.7300
2024-06-17,214.6100
2024-06-18,215.4700
2024-06-20,218.1600
2024-06-21,214.7800
2024-06-24,215.6300
2024-06-25,214.5600
2024-06-26,212.5800
2024-06-27,214.9900
2024-06-28,215.0100
2024-07-01,215.5700
2024-07-02,215.5600
2024-07-03,217.9900
2024-07-05,220.9300
2024-07-08,218.1900
2024-07-09,218.5600
2024-07-10,219.3600
2024-07-11,223.2500
2024-07-12,223.1100
2024-07-15,223.8300
2024-07-16,228.2900
2024-07-17,227.2300
2024-07-18,225.7800
2024-07-19,221.7300
2024-07-22,221.8000
2024-07-23,222.5800
2024-07-24,221.8000
2024-07-25,218.3300
2024-07-26,220.6300
2024-07-29,220.3200
2024-07-30,222.5200
2024-07-31,226.5500
2024-08-01,225.7700
2024-08-02,225.3400
2024-08-05,222.4800
2024-08-06,220.7000
2024-08-07,220.5500
2024-08-08,224.0100
2024-08-09,224.5600
2024-08-12,228.4100
2024-08-13,228.0600
2024-08-14,226.2000
2024-08-15,226.9100
2024-08-16,231.9900
2024-08-19,231.6100
2024-08-20,232.4600
2024-08-21,232.1500
2024-08-22,229.3700
2024-08-23,232.0200
2024-08-26,232.7600
2024-08-27,233.3900
2024-08-28,231.7500
2024-08-29,232.9500
2024-08-30,231.2900
2024-09-03,230.2900
2024-09-04,230.4300
2024-09-05,232.3500
2024-09-06,230.6300
2024-09-09,231.6000
2024-09-10,232.6200
2024-09-11,232.2500
2024-09-12,236.3300
2024-09-13,238.6800
2024-09-16,238.6600
2024-09-17,237.3400
2024-09-18,235.5100
2024-09-19,239.1700
2024-09-20,242.2100
2024-09-23,242.6800
2024-09-24,246.0700
2024-09-25,245.7300
2024-09-26,246.9800
2024-09-27,245.0200
2024-09-30,243.0600
2024-10-01,245.6100
2024-10-02,245.6600
2024-10-03,245.4900
2024-10-04,245.0000
2024-10-07,244.1700
2024-10-08,242.3700
2024-10-09,241.0500
2024-10-10,242.8200
2024-10-11,245.4700
2024-10-14,245.0700
2024-10-15,245.9200
2024-10-16,247.1500
2024-10-17,248.6300
2024-10-18,251.2700
2024-10-21,251.2200
2024-10-22,253.9300
2024-10-23,250.8700
2024-10-24,252.8000
2024-10-25,253.3200
2024-10-28,253.3300
2024-10-29,256.0900
2024-10-30,257.5000
2024-10-31,253.5100
2024-11-01,252.4700
2024-11-04,252.8300
2024-11-05,253.4000
2024-11-06,245.7000
2024-11-07,249.6500
2024-11-08,247.9600
2024-11-11,242.1400
2024-11-12,240.0500
2024-11-13,237.6300
2024-11-14,237.0100
2024-11-15,236.5900
2024-11-18,241.0900
2024-11-19,243.2500
2024-11-20,244.6200
2024-11-21,246.6600
2024-11-22,249.8400
2024-11-25,242.4800
